filename,url,filesize,object,keplerid,obsmode,campaign,data_rel,channel,module,output,ra_obj,dec_obj,kepmag,cadences,lc_start,lc_end,gain,readnois,meanblck,cdpp3_0,cdpp6_0,cdpp12_0,npix,naxis1,naxis2,crpix1,crpix2,crval1,crval2,cdelt1,cdelt2,pc1_1,pc1_2,pc2_1,pc2_2,crval1p,crval2p
ktwo200071459-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071459-c92_lpd-targ.fits.gz,0.5,EPIC 200071459,200071459,long cadence,92,12,30,10,2,269.805839,-27.171846,,2022,57530.63434642,57571.93065832,105.7,99.4637,711,,,,25,5,5,3.0000000000429736,3.0000000000030695,269.8058394079997,-27.17184607961604,-0.001103869808435,0.001103869808435317,0.9728722625135262,-0.22907724292870213,-0.228493651018575,-0.9740819436557595,99,553
ktwo200071460-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071460-c92_lpd-targ.fits.gz,0.5,EPIC 200071460,200071460,long cadence,92,12,30,10,2,269.807982,-27.228134,,2022,57530.63434642,57571.93065832,105.7,99.4637,711,,,,25,5,5,3.000000000062073,2.9999999999882903,269.80798229462226,-27.22813366061267,-0.001104210284431,0.001104210284431,0.9730926331162878,-0.22912986289198042,-0.22849075727444013,-0.9738496745976043,109,603
ktwo200071461-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071461-c92_lpd-targ.fits.gz,0.5,EPIC 200071461,200071461,long cadence,92,12,30,10,2,269.742584,-27.173691,,2022,57530.63434642,57571.93065832,105.7,99.4637,711,,,,25,5,5,3.000000000037062,2.999999999990223,269.74258440302333,-27.17369130603742,-0.001103955903724,0.001103955903724,0.973036707559959,-0.22856196961526204,-0.22801407771515497,-0.9741509708039535,149,543
ktwo200071462-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071462-c92_lpd-targ.fits.gz,0.5,EPIC 200071462,200071462,long cadence,92,12,30,10,2,269.744693,-27.229982,,2022,57530.63434642,57571.93065832,105.7,99.4637,711,,,,25,5,5,3.000000000023533,3.0000000000067075,269.7446934372015,-27.2299817973442,-0.001104296456802,0.001104296456802,0.9732569123849771,-0.22861532441881757,-0.22800897968264544,-0.9739192612736479,159,593
ktwo200071463-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071463-c92_lpd-targ.fits.gz,2.3,EPIC 200071463,200071463,long cadence,92,12,24,8,4,266.241703,-21.981692,,2022,57530.63434642,57571.93065832,112.82,86.70217,722,,,,121,11,11,5.99999999999045,5.999999999949978,266.24170341049063,-21.981692020541605,-0.001104530396587,0.001104530396587399,-0.20572494183994444,-0.9784563600795744,-0.9786545495628595,0.20624252596663525,528,253
ktwo200071464-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071464-c92_lpd-targ.fits.gz,0.5,EPIC 200071464,200071464,long cadence,92,12,24,8,4,266.211057,-21.953818,,2022,57530.63434642,57571.93065832,112.82,86.70217,722,,,,25,5,5,2.999999999999318,2.9999999999812133,266.2110571207378,-21.95381761377274,-0.001104356974508,0.001104356974508,-0.20548703421408082,-0.9783970349420683,-0.9787952961781665,0.2060937059411618,501,236
ktwo200071456-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071456-c92_lpd-targ.fits.gz,0.5,EPIC 200071456,200071456,long cadence,92,12,22,8,2,268.298732,-23.15851,,2022,57530.63434642,57571.93065832,104.69,95.048051,726,,,,25,5,5,3.000000000004434,3.0000000000753744,268.2987319617172,-23.158510076053435,-0.001105584574075,0.001105584574074964,0.2198210084384697,0.9765788959971646,0.9744654897447907,-0.21998610679302763,281,450
ktwo200071457-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071457-c92_lpd-targ.fits.gz,0.5,EPIC 200071457,200071457,long cadence,92,12,22,8,2,268.237497,-23.159885,,2022,57530.63434642,57571.93065832,104.69,95.048051,726,,,,25,5,5,3.000000000024329,3.0000000000939053,268.2374972296485,-23.15988509699898,-0.001105654092586,0.001105654092586,0.21944044204885635,0.9766970859811427,0.9745291749418084,-0.21955932179539484,291,500
ktwo200071458-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071458-c92_lpd-targ.fits.gz,2.5,EPIC 200071458,200071458,long cadence,92,12,30,10,2,269.775276,-27.200916,,2022,57530.63434642,57571.93065832,105.7,99.4637,711,,,,121,11,11,6.000000000054229,5.999999999992042,269.77527582793334,-27.200916041781,-0.001104084165757,0.001104084165757,0.9730645868190361,-0.2288460969340134,-0.2282518988198313,-0.9740005511202138,126,570
ktwo200071465-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071465-c92_lpd-targ.fits.gz,0.5,EPIC 200071465,200071465,long cadence,92,12,24,8,4,266.271754,-21.953236,,2022,57530.63434642,57571.93065832,112.82,86.70217,722,,,,25,5,5,2.999999999987949,2.9999999999291163,266.271754437615,-21.953236000075226,-0.001104443289016,0.001104443289016,-0.20589718174503072,-0.9783468847578887,-0.978680574638076,0.20646668531102297,511,286
ktwo200071466-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071466-c92_lpd-targ.fits.gz,0.5,EPIC 200071466,200071466,long cadence,92,12,24,8,4,266.211642,-22.010142,,2022,57530.63434642,57571.93065832,112.82,86.70217,722,,,,25,5,5,2.999999999972488,2.9999999999303952,266.21164203918744,-22.01014223512994,-0.00110461519787885,0.00110461519787885,-0.2055532413878809,-0.9785657406957964,-0.9786286749909914,0.20601721240379062,551,226
ktwo200071467-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071467-c92_lpd-targ.fits.gz,0.5,EPIC 200071467,200071467,long cadence,92,12,24,8,4,266.272364,-22.009563,,2022,57530.63434642,57571.93065832,112.82,86.70217,722,,,,25,5,5,2.999999999999659,2.99999999997641,266.272364388854,-22.00956280324323,-0.001104701544844,0.001104701544844,-0.20596237517316976,-0.9785159667786097,-0.9785133280146355,0.2063924772486389,561,276
ktwo200071471-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071471-c92_lpd-targ.fits.gz,0.5,EPIC 200071471,200071471,long cadence,92,12,21,8,1,267.566731,-22.055837,,2022,57530.63434642,57571.93065832,111.9,80.17635,728,,,,25,5,5,3.000000000001819,3.000000000005116,267.56673077523936,-22.05583690455632,-0.001106627230055,0.001106627230055,-0.21535375475308113,0.9778677107054207,-0.9753437680065536,-0.2147295851964748,831,830
ktwo200071472-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071472-c92_lpd-targ.fits.gz,0.5,EPIC 200071472,200071472,long cadence,92,12,21,8,1,267.511056,-22.078503,,2022,57530.63434642,57571.93065832,111.9,80.17635,728,,,,25,5,5,3.0000000000013642,3.0000000000524096,267.5110556906409,-22.078502658574962,-0.001106739214204,0.001106739214204,-0.2150016467870569,0.9780294179616927,-0.9753400879884161,-0.21436441124393074,841,880
ktwo200071473-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071473-c92_lpd-targ.fits.gz,2.4,EPIC 200071473,200071473,long cadence,92,12,68,19,4,275.35767,-24.521014,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,121,11,11,5.9999999999969305,5.9999999999860165,275.3576701666334,-24.521014242547245,-0.001105134838407,0.001105134838407,0.2656594380812445,0.964840710290819,0.9631843122937249,-0.2660570409093936,252,252
ktwo200071474-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071474-c92_lpd-targ.fits.gz,0.5,EPIC 200071474,200071474,long cadence,92,12,68,19,4,275.390732,-24.547062,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,3.0000000000077307,3.0000000000280522,275.3907318340553,-24.54706225732696,-0.001105169461455,0.001105169461454603,0.2658904455117106,0.9648767825734226,0.9630202491325792,-0.26629057816514345,225,235
ktwo200071475-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071475-c92_lpd-targ.fits.gz,0.5,EPIC 200071475,200071475,long cadence,92,12,68,19,4,275.329012,-24.551121,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,2.9999999999886313,2.999999999951683,275.3290123996282,-24.551121345358855,-0.001105280454628,0.001105280454628,0.2654952015888077,0.9650454572700669,0.963086103633694,-0.26583580534040824,235,285
ktwo200071476-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071476-c92_lpd-targ.fits.gz,0.5,EPIC 200071476,200071476,long cadence,92,12,68,19,4,275.386313,-24.490902,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,2.999999999995566,2.9999999999897398,275.38631269454527,-24.49090165134122,-0.001104986970047,0.001104986970047,0.26582421824791236,0.9646360001024092,0.963282639473636,-0.2662770463752372,275,225
ktwo200071468-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071468-c92_lpd-targ.fits.gz,2.4,EPIC 200071468,200071468,long cadence,92,12,21,8,1,267.526667,-22.041374,,2022,57530.63434642,57571.93065832,111.9,80.17635,728,,,,121,11,11,6.000000000015461,5.9999999999504325,267.52666711194433,-22.041374056618285,-0.00110657268772,0.00110657268772,-0.2150793553843785,0.9778836954989345,-0.9754415686047498,-0.214486388370775,808,857
ktwo200071469-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071469-c92_lpd-targ.fits.gz,0.5,EPIC 200071469,200071469,long cadence,92,12,21,8,1,267.54227,-22.004245,,2022,57530.63434642,57571.93065832,111.9,80.17635,728,,,,25,5,5,2.9999999999932925,3.0000000000409273,267.54226992686165,-22.00424502591782,-0.001106404289353,0.001106404289353,-0.21515745780087212,0.9777387845410123,-0.9755423448994346,-0.2146075432461744,781,840
ktwo200071470-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071470-c92_lpd-targ.fits.gz,0.5,EPIC 200071470,200071470,long cadence,92,12,21,8,1,267.486611,-22.026902,,2022,57530.63434642,57571.93065832,111.9,80.17635,728,,,,25,5,5,2.9999999999831743,3.0000000000720775,267.4866114423013,-22.026901705977487,-0.001106515984653,0.001106515984653224,-0.21480460005225874,0.9778990521960553,-0.9755397696927647,-0.21424393996539784,791,890
ktwo200071477-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071477-c92_lpd-targ.fits.gz,0.5,EPIC 200071477,200071477,long cadence,92,12,68,19,4,275.324619,-24.494956,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,2.9999999999984084,2.999999999992724,275.3246188537398,-24.49495648837278,-0.001105097897543,0.001105097897543,0.2654279182438906,0.9648047643505983,0.9633479942390624,-0.2658245820461433,285,275
ktwo200071478-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071478-c92_lpd-targ.fits.gz,2.4,EPIC 200071478,200071478,long cadence,92,12,51,15,3,271.926864,-27.481907,,2022,57530.63434642,57571.93065832,109.32,81.465264,641,,,,121,11,11,6.00000000005366,6.000000000017735,271.9268636871653,-27.481906636737012,-0.001342981223809,0.001342981223809,1.178182550131517,0.29633368498209584,-0.297130239455167,0.7740314106000291,1081,931
ktwo200071479-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071479-c92_lpd-targ.fits.gz,0.5,EPIC 200071479,200071479,long cadence,92,12,51,15,3,271.969201,-27.495252,,2022,57530.63434642,57571.93065832,109.32,81.465264,641,,,,25,5,5,3.0000000000459295,3.0000000000062528,271.969200520227,-27.49525158235306,-0.001104048326009,0.001104048326009,0.9684938885236956,0.24393985237620644,-0.24457342840521612,0.9709289910058967,1054,914
ktwo200071483-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071483-c92_lpd-targ.fits.gz,0.5,EPIC 200071483,200071483,long cadence,92,12,2,2,2,264.869783,-21.105554,,2022,57530.63434642,57571.93065832,106.89,103.298496,734,,,,25,5,5,2.999999999995566,2.9999999999533884,264.86978345374433,-21.105553660876446,-0.001105487792371,0.001105487792370676,0.19861312251601682,0.981450632681355,0.9785996417298137,-0.1991447593264509,120,291
ktwo200071484-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071484-c92_lpd-targ.fits.gz,0.5,EPIC 200071484,200071484,long cadence,92,12,2,2,2,264.809447,-21.105732,,2022,57530.63434642,57571.93065832,106.89,103.298496,734,,,,25,5,5,3.0000000000117097,3.0000000000670752,264.8094468386975,-21.10573179562855,-0.001105579861255,0.001105579861255,0.19828129490731794,0.9815570300180106,0.9786409390928985,-0.19874848199048803,130,341
ktwo200071485-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071485-c92_lpd-targ.fits.gz,0.5,EPIC 200071485,200071485,long cadence,92,12,2,2,2,264.869645,-21.049258,,2022,57530.63434642,57571.93065832,106.89,103.298496,734,,,,25,5,5,3.0000000000147793,3.0000000000746923,264.8696453987333,-21.04925758757892,-0.001105354787836,0.001105354787836,0.1985952455410144,0.9812234786551197,0.978830123315828,-0.19914324373619294,170,281
ktwo200071486-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071486-c92_lpd-targ.fits.gz,0.5,EPIC 200071486,200071486,long cadence,92,12,2,2,2,264.80933,-21.049433,,2022,57530.63434642,57571.93065832,106.89,103.298496,734,,,,25,5,5,3.0000000000017053,3.000000000033765,264.8093296696758,-21.049433136039685,-0.001105446854621,0.001105446854620938,0.19826231230053656,0.9813302293097502,0.9788708064938122,-0.19874925567838403,180,331
ktwo200071487-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071487-c92_lpd-targ.fits.gz,2.2,EPIC 200071487,200071487,long cadence,92,12,25,9,1,267.682703,-24.507245,,2022,57530.63434642,57571.93065832,114.57,90.040563,745,,,,121,11,11,5.999999999931333,5.999999999985732,267.6827026248926,-24.507245106037438,-0.00110393790942,0.00110393790942,-0.976182234887979,-0.21325595783119958,0.21384613110723338,-0.9776822445368017,971,400
ktwo200071488-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071488-c92_lpd-targ.fits.gz,0.5,EPIC 200071488,200071488,long cadence,92,12,25,9,1,267.641927,-24.492736,,2022,57530.63434642,57571.93065832,114.57,90.040563,745,,,,25,5,5,2.999999999989541,2.999999999988006,267.64192696084626,-24.492736261740742,-0.001103841181874,0.001103841181874,-0.9761936955618777,-0.2129363197756869,0.21358282163570855,-0.977798222149122,944,383
ktwo200071489-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071489-c92_lpd-targ.fits.gz,0.5,EPIC 200071489,200071489,long cadence,92,12,25,9,1,267.666743,-24.544346,,2022,57530.63434642,57571.93065832,114.57,90.040563,745,,,,25,5,5,2.999999999951797,2.9999999999993747,267.6667430692834,-24.544345605430834,-0.001104131525254,0.001104131525254,-0.9763324606058865,-0.21316989127589697,0.2136997138643703,-0.9775826306517942,954,433
ktwo200071490-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071490-c92_lpd-targ.fits.gz,0.5,EPIC 200071490,200071490,long cadence,92,12,25,9,1,267.698653,-24.470145,,2022,57530.63434642,57571.93065832,114.57,90.040563,745,,,,25,5,5,2.999999999952024,2.9999999999839133,267.6986525796109,-24.470144638419576,-0.001103742265977,0.001103742265977,-0.9760328737988759,-0.21334246504321308,0.2139916524330391,-0.9777810963034429,994,373
ktwo200071491-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071491-c92_lpd-targ.fits.gz,0.5,EPIC 200071491,200071491,long cadence,92,12,25,9,1,267.723489,-24.521744,,2022,57530.63434642,57571.93065832,114.57,90.040563,745,,,,25,5,5,2.999999999967258,2.99999999999244,267.7234891541562,-24.521743915733474,-0.001104032302317,0.001104032302317,-0.9761700778148882,-0.21357520260272173,0.214110276157112,-0.9775666926059777,1004,423
ktwo200071495-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071495-c92_lpd-targ.fits.gz,0.5,EPIC 200071495,200071495,long cadence,92,12,68,19,4,274.887077,-24.820376,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,2.9999999999797637,2.9999999999323563,274.8870771845125,-24.82037562100624,-0.001106685214671,0.001106685214670912,0.26286788881581696,0.9672809202609848,0.9625109344468896,-0.2624190344347661,96,700
ktwo200071496-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071496-c92_lpd-targ.fits.gz,0.5,EPIC 200071496,200071496,long cadence,92,12,68,19,4,274.825166,-24.824231,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,2.9999999999899956,2.9999999999896545,274.8251656403105,-24.824231199072177,-0.001106754574312,0.001106754574312,0.2624747097190517,0.967428834118173,0.9625966628051565,-0.26195374346716505,106,750
ktwo200071497-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071497-c92_lpd-targ.fits.gz,2.4,EPIC 200071497,200071497,long cadence,92,12,50,15,2,272.840681,-26.83995,,2022,57530.63434642,57571.93065832,112.76,82.99136,720,,,,121,11,11,6.000000000048203,5.9999999999874944,272.8406814006145,-26.839950091015815,-0.00110587469313,0.00110587469313,0.9687040520711517,-0.2517640018495319,-0.25081606530978007,-0.9671204963646048,224,842
ktwo200071480-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071480-c92_lpd-targ.fits.gz,0.6,EPIC 200071480,200071480,long cadence,92,12,51,15,3,271.941909,-27.444351,,2022,57530.63434642,57571.93065832,109.32,81.465264,641,,,,25,5,5,3.0000000000563887,3.0000000000125056,271.94190897766225,-27.444350970912406,-0.001103807015781,0.001103807015781,0.9683192614473065,0.24367431882144128,-0.2444126747200223,0.9712116090416617,1064,964
ktwo200071481-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071481-c92_lpd-targ.fits.gz,0.5,EPIC 200071481,200071481,long cadence,92,12,51,15,3,271.911808,-27.51946,,2022,57530.63434642,57571.93065832,109.32,81.465264,641,,,,25,5,5,3.000000000017053,2.999999999998522,271.9118081665811,-27.519460305101745,-0.00273845338267937,0.00273845338267937,2.402516782152853,0.3012262416025508,-0.6053794139289035,0.34032804285594426,1104,904
ktwo200071482-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071482-c92_lpd-targ.fits.gz,2.3,EPIC 200071482,200071482,long cadence,92,12,2,2,2,264.839552,-21.077498,,2022,57530.63434642,57571.93065832,106.89,103.298496,734,,,,121,11,11,6.00000000001171,6.000000000066848,264.8395524615952,-21.07749757299628,-0.001105468488129,0.001105468488129,0.19843798603700863,0.9813902980384878,0.978735439054315,-0.1989464646062926,147,308
ktwo200071498-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071498-c92_lpd-targ.fits.gz,0.5,EPIC 200071498,200071498,long cadence,92,12,50,15,2,272.870386,-26.810237,,2022,57530.63434642,57571.93065832,112.76,82.99136,720,,,,25,5,5,2.9999999999511147,3.0000000000197815,272.8703855548816,-26.81023652840522,-0.001105671887506,0.001105671887506,0.9685052490330471,-0.2519759646843075,-0.25105313326426854,-0.9672024446888202,197,825
ktwo200071499-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071499-c92_lpd-targ.fits.gz,0.5,EPIC 200071499,200071499,long cadence,92,12,50,15,2,272.87399,-26.866484,,2022,57530.63434642,57571.93065832,112.76,82.99136,720,,,,25,5,5,2.999999999990223,3.0000000000031832,272.87398964644274,-26.866484173015657,-0.001105983930648,0.001105983930648,0.9687270656600909,-0.25204489103104577,-0.2510547493525684,-0.966962693891826,207,875
ktwo200071500-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071500-c92_lpd-targ.fits.gz,0.5,EPIC 200071500,200071500,long cadence,92,12,50,15,2,272.807387,-26.813408,,2022,57530.63434642,57571.93065832,112.76,82.99136,720,,,,25,5,5,3.000000000023306,2.9999999999893134,272.8073874747916,-26.813408162014316,-0.001105763212007,0.001105763212007,0.9686811742416085,-0.25148269175592086,-0.25057845151112695,-0.9672778633811342,247,815
ktwo200071492-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071492-c92_lpd-targ.fits.gz,2.4,EPIC 200071492,200071492,long cadence,92,12,68,19,4,274.858223,-24.850389,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,121,11,11,5.999999999969532,5.999999999893475,274.8582230782637,-24.85038866497179,-0.001106801466823,0.001106801466823468,0.26271006829317123,0.9674819098228291,0.9624180536460495,-0.26218235128196765,73,727
ktwo200071493-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071493-c92_lpd-targ.fits.gz,0.5,EPIC 200071493,200071493,long cadence,92,12,68,19,4,274.891292,-24.876536,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,3.0000000000125056,3.000000000057298,274.8912917363324,-24.87653620201283,-0.00110684603418,0.00110684603418,0.26294491378243934,0.9675351141589313,0.9622390667338291,-0.262412053258393,46,710
ktwo200071494-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071494-c92_lpd-targ.fits.gz,0.5,EPIC 200071494,200071494,long cadence,92,12,68,19,4,274.829355,-24.880395,,2022,57530.63434642,57571.93065832,111.85,80.028675,717,,,,25,5,5,3.000000000006139,3.000000000046043,274.82935482311245,-24.880394896663443,-0.001106915448351,0.001106915448351,0.26255279299608913,0.967682910738747,0.9623253044195846,-0.26194445527277255,56,760
ktwo200071501-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071501-c92_lpd-targ.fits.gz,0.5,EPIC 200071501,200071501,long cadence,92,12,50,15,2,272.810959,-26.869659,,2022,57530.63434642,57571.93065832,112.76,82.99136,720,,,,25,5,5,3.000000000002615,3.0000000000034106,272.81095921239324,-26.8696593770067,-0.001106075344479,0.001106075344479,0.9689028868712356,-0.2515524787789757,-0.25057779095260396,-0.967038645724907,257,865
ktwo200071502-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071502-c92_lpd-targ.fits.gz,2.4,EPIC 200071502,200071502,long cadence,92,12,65,19,1,273.82287,-24.235146,,2022,57530.63434642,57571.93065832,113.32,85.590596,738,,,,121,11,11,6.000000000003752,5.999999999953957,273.82286971346645,-24.23514558750173,-0.001103643450021,0.001103643450021,0.25529393077760776,-0.9654241076550008,0.968146507020317,0.2558933625316504,831,749
ktwo200071503-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071503-c92_lpd-targ.fits.gz,0.5,EPIC 200071503,200071503,long cadence,92,12,65,19,1,273.808726,-24.272847,,2022,57530.63434642,57571.93065832,113.32,85.590596,738,,,,25,5,5,2.999999999994998,2.999999999985789,273.8087262810956,-24.272847261221905,-0.001103778394311,0.001103778394311,0.25524269766794166,-0.9655975295055156,0.9680249503824812,0.2557467853434928,804,732
ktwo200071504-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071504-c92_lpd-targ.fits.gz,0.5,EPIC 200071504,200071504,long cadence,92,12,65,19,1,273.864224,-24.248037,,2022,57530.63434642,57571.93065832,113.32,85.590596,738,,,,25,5,5,3.000000000003638,3.000000000004434,273.86422421645966,-24.24803721788491,-0.001103706285218,0.001103706285218,0.2555856221364002,-0.9654099230936636,0.9680103684340783,0.2561692794332776,814,782
ktwo200071505-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071505-c92_lpd-targ.fits.gz,0.5,EPIC 200071505,200071505,long cadence,92,12,65,19,1,273.781524,-24.222243,,2022,57530.63434642,57571.93065832,113.32,85.590596,738,,,,25,5,5,3.0000000000052296,2.9999999999428155,273.78152419343746,-24.222242573191572,-0.001103578199417,0.001103578199417,0.25500179215083224,-0.9654375311149984,0.9682831410287495,0.255618261954696,854,722
ktwo200071506-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071506-c92_lpd-targ.fits.gz,0.5,EPIC 200071506,200071506,long cadence,92,12,65,19,1,273.837005,-24.197441,,2022,57530.63434642,57571.93065832,113.32,85.590596,738,,,,25,5,5,3.000000000012733,2.999999999929173,273.83700533041076,-24.19744132248409,-0.001103506397256,0.001103506397256,0.2553456548856353,-0.9652516011919335,0.9682672749967576,0.25603906382080927,864,772
ktwo200071510-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071510-c92_lpd-targ.fits.gz,0.5,EPIC 200071510,200071510,long cadence,92,12,69,20,1,273.668638,-26.326334,,2022,57530.63434642,57571.93065832,109.54,81.432036,725,,,,25,5,5,2.999999999987949,2.999999999993065,273.66863819867154,-26.32633358719218,-0.001105260584048,0.001105260584047554,-0.9672616342691555,-0.25494285769593283,0.2550408012296686,-0.9666248884273183,181,567
ktwo200071511-c92_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c92/200000000/71000/ktwo200071511-c92_lpd-targ.fits.gz,0.5,EPIC 200071511,200071511,long cadence,92,12,69,20,1,273.696264,-26.376932,,2022,57530.63434642,57571.93065832,109.54,81.432036,725,,,,25,5,5,2.999999999998977,2.99999999999352,273.6962638630759,-26.376932444270057,-0.001105559727633,0.001105559727633,-0.9674168128405038,-0.2552302712530011,0.2551523596493974,-0.9663646337620269,191,617
