filename,url,filesize,object,keplerid,obsmode,campaign,data_rel,channel,module,output,ra_obj,dec_obj,kepmag,cadences,lc_start,lc_end,gain,readnois,meanblck,cdpp3_0,cdpp6_0,cdpp12_0,npix,naxis1,naxis2,crpix1,crpix2,crval1,crval2,cdelt1,cdelt2,pc1_1,pc1_2,pc2_1,pc2_2,crval1p,crval2p
ktwo202093766-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093766-c00_lpd-targ.fits.gz,10.8,EPIC 202093766,202093766,long cadence,0,2,78,23,2,92.89805,19.88877,14.6,3753,56728.02306922,56804.68993932,112.72,83.852408,705,,,,527,23,23,9.170528064354698,13.972040914211448,92.89804999995,19.88877,-0.001104480456163,0.001104480456163,0.21515311962431985,0.976296412505348,0.9767692983561546,-0.21558431618612434,503,678
ktwo202093779-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093779-c00_lpd-targ.fits.gz,16.5,EPIC 202093779,202093779,long cadence,0,2,52,15,4,98.06713,28.31311,9.9,3753,56728.02306922,56804.68993932,106.71,103.796817,701,,,,773,27,29,17.63364567513645,15.957964300737842,98.06713000005,28.31311,-0.001105892238151,0.001105892238151,0.9850448245392522,-0.1833864355961082,-0.18171865889196107,-0.9813515474452177,171,222
ktwo202093791-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093791-c00_lpd-targ.fits.gz,15.8,EPIC 202093791,202093791,long cadence,0,2,72,20,4,94.37102,27.72775,10.5,3753,56728.02306922,56804.68993932,115.61,87.077452,701,,,,722,27,27,16.73732361149223,14.92142615690463,94.37101999995,27.72775,-0.001106230047911,0.001106230047911279,0.9800374362318233,-0.20893286707667066,-0.20772216406448274,-0.9760851752609555,599,160
ktwo202093795-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093795-c00_lpd-targ.fits.gz,13.0,EPIC 202093795,202093795,long cadence,0,2,33,11,1,98.84585,16.63729,11.2,3753,56728.02306922,56804.68993932,114.99,84.310668,743,,,,620,25,25,10.740708367139518,14.209156001668134,98.84584999994999,16.63729,-0.001105175296327,0.001105175296326698,-0.9845772435983796,-0.17809920489589218,0.17827162026736829,-0.9834169664902792,757,387
ktwo202093801-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093801-c00_lpd-targ.fits.gz,14.3,EPIC 202093801,202093801,long cadence,0,2,76,22,4,92.35008,18.53006,11.1,3753,56728.02306922,56804.68993932,105.23,84.594397,732,,,,670,25,27,15.10697276527253,11.639591518039992,92.35008,18.53006,-0.001105770804394,0.001105770804394,-0.21621954171613098,-0.9777002217916814,-0.9750021136127414,0.21617018009791483,222,736
ktwo202093803-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093803-c00_lpd-targ.fits.gz,13.1,EPIC 202093803,202093803,long cadence,0,2,39,12,3,99.84497,18.51877,11.2,3753,56728.02306922,56804.68993932,114.37,87.49305,706,,,,622,25,25,14.445728306256228,12.15332147677384,99.84496999995001,18.51877,-0.001105256801753,0.001105256801753,0.9854073636039221,0.1727036106238116,-0.17276885592903005,0.984529069510446,295,691
ktwo202093806-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093806-c00_lpd-targ.fits.gz,13.9,EPIC 202093806,202093806,long cadence,0,2,76,22,4,91.97461,18.48012,11.2,3753,56728.02306922,56804.68993932,105.23,84.594397,732,,,,670,25,27,15.133757619390394,11.160219226171137,91.97461000004999,18.48012,-0.001105290068641,0.001105290068641353,-0.21801731738199812,-0.9769707708228529,-0.9748497613569765,0.21833255166238838,196,412
ktwo202093808-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093808-c00_lpd-targ.fits.gz,15.9,EPIC 202093808,202093808,long cadence,0,2,51,15,3,95.82075,27.14479,10.9,3753,56728.02306922,56804.68993932,109.32,81.465264,641,,,,722,27,27,12.245510131548826,15.380180386565144,95.82075,27.14479,-0.001101567114554,0.001101567114554,-0.9768987825397151,-0.19977263993187153,0.20077339971307478,-0.982589993014142,55,916
ktwo202093812-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093812-c00_lpd-targ.fits.gz,12.5,EPIC 202093812,202093812,long cadence,0,2,59,17,3,96.37911,18.22942,11.2,3753,56728.02306922,56804.68993932,113.81,88.08894,695,,,,596,24,25,14.794782753970594,11.683616992057068,96.37911,18.22942,-0.001106577160903,0.001106577160903,0.9823355253195071,0.19367987877983783,-0.19319332702926012,0.9798916103811037,685,976
ktwo202093815-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093815-c00_lpd-targ.fits.gz,17.3,EPIC 202093815,202093815,long cadence,0,2,54,16,2,96.9262,16.37779,10.0,3753,56728.02306922,56804.68993932,101.36,109.195128,734,,,,770,27,29,16.409179228765765,16.94011144422683,96.92620000004999,16.37779,-0.001104985175983,0.001104985175983,0.9825814207197304,-0.1899512226993797,-0.18924763174725784,-0.9811422856443678,544,310
ktwo202093818-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093818-c00_lpd-targ.fits.gz,14.3,EPIC 202093818,202093818,long cadence,0,2,33,11,1,98.61208,16.37289,10.3,3753,56728.02306922,56804.68993932,114.99,84.310668,743,,,,670,25,27,11.373577385963927,15.406218434253674,98.61208000004999,16.37289,-0.00110442555789552,0.00110442555789552,-0.9835157280116451,-0.17907815317076956,0.17948790047555607,-0.9840794719399535,514,585
ktwo202093819-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093819-c00_lpd-targ.fits.gz,18.9,EPIC 202093819,202093819,long cadence,0,2,33,11,1,98.50326,16.37143,9.5,3753,56728.02306922,56804.68993932,114.99,84.310668,743,,,,872,27,33,13.14224761985497,18.718712376345252,98.50326,16.37143,-0.001104301222984,0.001104301222984,-0.9833696009657918,-0.17957060341292397,0.1800356327162072,-0.9840358008290568,419,566
ktwo202093821-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093821-c00_lpd-targ.fits.gz,14.4,EPIC 202093821,202093821,long cadence,0,2,76,22,4,91.55117,18.39156,11.0,3753,56728.02306922,56804.68993932,105.23,84.594397,732,,,,670,25,27,15.437594766476423,11.542707807106758,91.55116999995,18.39156,-0.001104457586563,0.001104457586563,-0.22003961171025938,-0.9759345664966713,-0.974887508962495,0.22074926046328297,194,39
ktwo202093824-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093824-c00_lpd-targ.fits.gz,18.5,EPIC 202093824,202093824,long cadence,0,2,53,16,1,95.89421,16.35761,9.4,3753,56728.02306922,56804.68993932,119.95,87.37158,713,,,,821,27,31,12.479591313563901,17.724554693628363,95.89420999995001,16.35761,-0.001105515183081,0.001105515183081,-0.9822521705142184,-0.19440600621971166,0.1944802021080635,-0.979577250631732,769,155
ktwo202093825-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093825-c00_lpd-targ.fits.gz,26.1,EPIC 202093825,202093825,long cadence,0,2,29,10,1,100.81165,26.94008,9.0,3753,56728.02306922,56804.68993932,112.32,80.690688,742,,,,1140,29,43,18.50860233882554,21.028696843531975,100.81165000005001,26.94008,-0.001103342516706,0.001103342516706,0.9856890610331213,0.16211937495178455,-0.1628505931436922,0.9877341670085776,792,304
ktwo202093828-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093828-c00_lpd-targ.fits.gz,13.5,EPIC 202093828,202093828,long cadence,0,2,50,15,2,96.94538,26.91428,11.1,3753,56728.02306922,56804.68993932,112.76,82.99136,720,,,,620,25,25,10.29368952450136,11.98471005151373,96.94537999995,26.91428,-0.00110720197589,0.00110720197589,-0.9832614305590927,0.19219496101972372,0.1914305873977372,0.9796051953033681,905,840
ktwo202093833-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093833-c00_lpd-targ.fits.gz,17.8,EPIC 202093833,202093833,long cadence,0,2,29,10,1,100.60596,26.76211,9.6,3753,56728.02306922,56804.68993932,112.32,80.690688,742,,,,821,27,31,16.658982152264798,14.193552753879771,100.60596000000001,26.76211,-0.001102353566505,0.001102353566505,0.9847733000212499,0.16368044897132986,-0.16455693978496783,0.9881109146578723,984,179
ktwo202093834-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093834-c00_lpd-targ.fits.gz,13.4,EPIC 202093834,202093834,long cadence,0,2,58,17,2,96.06496,19.38593,11.2,3753,56728.02306922,56804.68993932,108.41,120.627807,718,,,,620,25,25,14.706624962814772,15.226381871849725,96.06496000005,19.38593,-0.001105630328624,0.001105630328624,0.9824845320734917,-0.1953731827435024,-0.19455594209908694,-0.9791390652636576,745,82
ktwo202093846-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093846-c00_lpd-targ.fits.gz,16.5,EPIC 202093846,202093846,long cadence,0,2,50,15,2,96.44087,26.56231,10.0,3753,56728.02306922,56804.68993932,112.76,82.99136,720,,,,770,27,29,11.492140988033611,13.453477326441543,96.44086999995001,26.56231,-0.0011049829815,0.0011049829815,-0.9809099921292613,0.19597808015473428,0.1954421837376347,0.9804137217139491,442,605
ktwo202093850-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093850-c00_lpd-targ.fits.gz,13.9,EPIC 202093850,202093850,long cadence,0,2,58,17,2,96.04913,19.06158,10.6,3753,56728.02306922,56804.68993932,108.41,120.627807,718,,,,647,25,26,15.282861940017256,15.710992124936013,96.04912999995001,19.06158,-0.001105030156443,0.001105030156442695,0.9812964991364439,-0.195214291020182,-0.19490371065563858,-0.980286805418841,815,367
ktwo202093855-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093855-c00_lpd-targ.fits.gz,21.8,EPIC 202093855,202093855,long cadence,0,2,78,23,2,93.52341,19.62289,9.1,3753,56728.02306922,56804.68993932,112.72,83.852408,705,,,,1000,27,39,11.999445986019396,21.68176208301699,93.52340999999998,19.62289,-0.001102595289635,0.001102595289634623,0.2110167248177765,0.976186111106333,0.9784683173585563,-0.21246097187655977,151,201
ktwo202093859-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093859-c00_lpd-targ.fits.gz,13.3,EPIC 202093859,202093859,long cadence,0,2,78,23,2,93.63664,19.68313,11.0,3753,56728.02306922,56804.68993932,112.72,83.852408,705,,,,620,25,25,10.866100009095248,14.737846102366547,93.63664000005,19.68313,-0.001102689347944,0.001102689347943691,0.21036532138584516,0.9764101064608183,0.9785352849106389,-0.21176616940121548,185,102
ktwo202093860-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093860-c00_lpd-targ.fits.gz,16.1,EPIC 202093860,202093860,long cadence,0,2,10,4,2,102.96788,26.28316,9.7,3753,56728.02306922,56804.68993932,95.55,73.850595,752,,,,748,27,28,14.962783289509844,11.980642913922452,102.96787999994999,26.28316,-0.001106183991865,0.001106183991865,-0.1508876890855857,-0.9905363131575359,-0.9865314657132757,0.15113730799824826,128,417
ktwo202093862-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093862-c00_lpd-targ.fits.gz,14.7,EPIC 202093862,202093862,long cadence,0,2,50,15,2,96.63086,26.22157,10.7,3753,56728.02306922,56804.68993932,112.76,82.99136,720,,,,697,26,27,11.390479927076967,11.85690470410401,96.63085999995,26.22157,-0.001103073910267,0.001103073910267308,-0.9799921648845288,0.19424628213451342,0.19418671848084548,0.9819261687756237,533,274
ktwo202093866-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093866-c00_lpd-targ.fits.gz,14.5,EPIC 202093866,202093866,long cadence,0,2,11,4,3,104.50958,26.14475,11.2,3753,56728.02306922,56804.68993932,104.7,83.2365,749,,,,675,25,27,13.49240383001063,15.475182576316001,104.50957999994999,26.14475,-0.001105116890938,0.001105116890938,-0.1390768285627965,0.99095949011504,-0.9896995036431281,-0.13839749368462623,435,501
ktwo202093867-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093867-c00_lpd-targ.fits.gz,14.1,EPIC 202093867,202093867,long cadence,0,2,75,22,3,92.39834,16.87804,10.7,3753,56728.02306922,56804.68993932,104.88,82.27836,737,,,,672,25,27,11.014587217781354,11.324134147258917,92.39833999995,16.87804,-0.00110442763121,0.00110442763121,0.21599113427171035,-0.9763091243353165,0.9765614455936661,0.21562991624567335,508,454
ktwo202093873-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093873-c00_lpd-targ.fits.gz,15.5,EPIC 202093873,202093873,long cadence,0,2,38,12,2,99.71958,19.94119,10.6,3753,56728.02306922,56804.68993932,107.05,80.90839,722,,,,722,27,27,16.05158636544752,16.027439399682095,99.71958000000001,19.94119,-0.00110528746274,0.00110528746274,0.986326930977553,-0.17432567306073685,-0.17278525758512933,-0.9833241526876367,175,158
ktwo202093875-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093875-c00_lpd-targ.fits.gz,13.4,EPIC 202093875,202093875,long cadence,0,2,60,17,4,94.9725,16.92435,11.0,3753,56728.02306922,56804.68993932,115.41,93.736002,715,,,,622,25,25,11.211780397541133,10.537666559763636,94.9725,16.92435,-0.001101634224947,0.001101634224947,-0.9781669187334779,0.20110290028581956,0.20049246032002505,0.9811008390948136,91,58
ktwo202093876-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093876-c00_lpd-targ.fits.gz,13.0,EPIC 202093876,202093876,long cadence,0,2,10,4,2,103.24952,25.86747,11.1,3753,56728.02306922,56804.68993932,95.55,73.850595,752,,,,622,25,25,13.502420681562398,11.09312726982796,103.24951999995001,25.86747,-0.001104934453387,0.001104934453387,-0.148706264859291,-0.9889718687345574,-0.9887453253582483,0.1490097804477982,536,588
ktwo202093896-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093896-c00_lpd-targ.fits.gz,17.1,EPIC 202093896,202093896,long cadence,0,2,55,16,3,97.30849,15.45719,9.8,3753,56728.02306922,56804.68993932,106.74,90.494172,726,,,,774,27,29,16.078476834647404,12.54939393063728,97.30849000004999,15.45719,-0.00110603097251,0.00110603097251,0.9831468645170478,0.18804577723480131,-0.18763825859790922,0.9812526008480631,376,943
ktwo202093900-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093900-c00_lpd-targ.fits.gz,15.4,EPIC 202093900,202093900,long cadence,0,2,27,9,3,99.67004,24.82367,10.1,3753,56728.02306922,56804.68993932,112.43,89.303149,717,,,,718,25,29,11.574996794327944,16.39577840691777,99.67003999995,24.82367,-0.001101782769961,0.001101782769961,-0.9822366450619235,-0.1725777786709819,0.17337159411898234,-0.9876234207706046,159,972
ktwo202093902-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093902-c00_lpd-targ.fits.gz,13.0,EPIC 202093902,202093902,long cadence,0,2,9,4,1,103.2183,24.64005,11.0,3753,56728.02306922,56804.68993932,111.63,88.645383,733,,,,622,25,25,11.918909437717502,10.374130553889927,103.2183,24.64005,-0.001104651703454,0.001104651703454,0.14919503670479134,-0.9888064482135845,0.988876944863553,0.14874556767649227,569,398
ktwo202093903-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093903-c00_lpd-targ.fits.gz,17.2,EPIC 202093903,202093903,long cadence,0,2,78,23,2,93.02503,20.48332,9.7,3753,56728.02306922,56804.68993932,112.72,83.852408,705,,,,821,27,31,12.46131589688298,17.99415467743904,93.02503000005,20.48332,-0.001106699610452,0.001106699610452301,0.21490512502193734,0.9781432657756023,0.9752795202883096,-0.21421967008199794,1002,453
ktwo202093904-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093904-c00_lpd-targ.fits.gz,17.5,EPIC 202093904,202093904,long cadence,0,2,26,9,2,100.39381,24.60611,10.3,3753,56728.02306922,56804.68993932,113.37,116.362968,722,,,,821,27,31,12.203878272123916,13.70255164691946,100.39381000005,24.60611,-0.001106825400186,0.001106825400186,-0.9875670035785178,0.16704128856320144,0.16638860756694684,0.9844458442484644,711,867
ktwo202093906-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093906-c00_lpd-targ.fits.gz,16.5,EPIC 202093906,202093906,long cadence,0,2,55,16,3,96.8434,15.24444,10.8,3753,56728.02306922,56804.68993932,106.74,90.494172,726,,,,748,27,28,15.080407639992472,12.184750311625976,96.84340000005001,15.24444,-0.001105813555957,0.001105813555957,0.9824232053832395,0.19006429051605128,-0.18988919447398375,0.9811543942507147,812,831
ktwo202093908-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093908-c00_lpd-targ.fits.gz,17.0,EPIC 202093908,202093908,long cadence,0,2,55,16,3,97.18555,15.23601,10.1,3753,56728.02306922,56804.68993932,106.74,90.494172,726,,,,774,27,29,16.14450440940334,12.150271669745734,97.18555000004999,15.23601,-0.001105541278071,0.001105541278070907,0.9826061506868956,0.18846154980962573,-0.18839045984665082,0.981568903567026,519,767
ktwo202093913-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093913-c00_lpd-targ.fits.gz,13.6,EPIC 202093913,202093913,long cadence,0,2,9,4,1,103.57053,24.45437,11.0,3753,56728.02306922,56804.68993932,111.63,88.645383,733,,,,646,25,26,11.889634173786703,11.351439575458357,103.57053,24.45437,-0.001103850636933,0.001103850636933,0.14644507363125311,-0.988669672596462,0.9897837827922253,0.14634013281652158,360,659
ktwo202093920-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093920-c00_lpd-targ.fits.gz,16.9,EPIC 202093920,202093920,long cadence,0,2,55,16,3,97.0703,14.99064,10.4,3753,56728.02306922,56804.68993932,106.74,90.494172,726,,,,748,27,28,14.930357378874305,12.079588342385705,97.07029999995,14.99064,-0.001104886779077,0.001104886779077182,0.9820461025294245,0.18884748719777708,-0.18909185504184464,0.981919765112951,661,568
ktwo202093921-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093921-c00_lpd-targ.fits.gz,12.7,EPIC 202093921,202093921,long cadence,0,2,26,9,2,99.78501,24.15419,11.1,3753,56728.02306922,56804.68993932,113.37,116.362968,722,,,,596,24,25,10.218766446247855,11.201025866214877,99.78501,24.15419,-0.001103959409157,0.001103959409157,-0.9848973574122599,0.1713594895416273,0.170712215806513,0.9856324971684732,149,551
ktwo202093930-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093930-c00_lpd-targ.fits.gz,17.6,EPIC 202093930,202093930,long cadence,0,2,26,9,2,100.88339,23.95678,9.7,3753,56728.02306922,56804.68993932,113.37,116.362968,722,,,,821,27,31,12.567686867365637,14.38749468285556,100.88338999994998,23.95678,-0.001103516160649,0.001103516160649136,-0.9859648804947527,0.1630368660050766,0.16334616059078194,0.9872243658566063,1012,220
ktwo202093932-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093932-c00_lpd-targ.fits.gz,13.3,EPIC 202093932,202093932,long cadence,0,2,68,19,4,93.89613,23.89853,10.7,3753,56728.02306922,56804.68993932,111.85,80.028675,717,,,,622,25,25,14.588343961449482,10.633557713861364,93.89613000000001,23.89853,-0.001103059111181,0.001103059111181,-0.21052779039984695,-0.9758024920981261,-0.9792134185485628,0.2112837730349326,913,468
ktwo202093938-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093938-c00_lpd-targ.fits.gz,17.2,EPIC 202093938,202093938,long cadence,0,2,56,16,4,96.48237,14.67457,11.2,3753,56728.02306922,56804.68993932,104.99,77.083658,721,,,,770,27,29,12.702824403377804,13.127398869471051,96.48237,14.67457,-0.00110463609848734,0.00110463609848734,-0.9815308202534678,0.1916056431381624,0.1916225745178262,0.9814098686386288,977,384
ktwo202093943-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093943-c00_lpd-targ.fits.gz,16.8,EPIC 202093943,202093943,long cadence,0,2,55,16,3,97.86203,14.64278,10.7,3753,56728.02306922,56804.68993932,106.74,90.494172,726,,,,774,27,29,15.84035139855905,12.648454843256957,97.86202999995001,14.64278,-0.001102638682606,0.001102638682606,0.9817225120501023,0.18476668692696332,-0.18618726068135635,0.9835760969558162,38,128
ktwo202093946-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093946-c00_lpd-targ.fits.gz,13.2,EPIC 202093946,202093946,long cadence,0,2,46,14,2,96.58239,23.61011,10.9,3753,56728.02306922,56804.68993932,113.99,85.469702,717,,,,620,25,25,10.956046854277929,11.682360162983173,96.58238999999999,23.61011,-0.00110372519445,0.00110372519445,-0.9807371982799014,0.19285147307690667,0.1921454231362521,0.9818578043048437,38,550
ktwo202093947-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093947-c00_lpd-targ.fits.gz,13.1,EPIC 202093947,202093947,long cadence,0,2,57,17,1,94.62381,18.27445,11.3,3753,56728.02306922,56804.68993932,117.09,86.166531,731,,,,622,25,25,11.089741372262097,14.721139962568827,94.62381,18.27445,-0.001102685081949,0.001102685081949,-0.9774997710679134,-0.20237689990977514,0.2030540225142256,-0.9809788040786558,44,823
ktwo202093950-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093950-c00_lpd-targ.fits.gz,13.2,EPIC 202093950,202093950,long cadence,0,2,45,14,1,98.41142,23.50248,11.0,3753,56728.02306922,56804.68993932,113.31,88.223166,715,,,,620,25,25,15.026324006765094,11.575296236034177,98.41141999995,23.50248,-0.001102705673508,0.001102705673508,0.9823949334927154,0.17919377238826142,-0.18030506611507405,0.9850320090533128,688,172
ktwo202093958-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093958-c00_lpd-targ.fits.gz,14.9,EPIC 202093958,202093958,long cadence,0,2,23,8,3,102.35819,23.20603,10.3,3753,56728.02306922,56804.68993932,111.43,83.160209,720,,,,697,26,27,14.701585560595163,16.402251449379236,102.35818999995,23.20603,-0.001105254074878,0.001105254074878,-0.1559538212916933,0.9894488349841343,-0.9863482765629643,-0.15426904366240038,227,57
ktwo202093967-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093967-c00_lpd-targ.fits.gz,12.8,EPIC 202093967,202093967,long cadence,0,2,59,17,3,96.6044,17.43598,11.2,3753,56728.02306922,56804.68993932,113.81,88.08894,695,,,,596,24,25,14.740352871566756,11.573724550110285,96.60439999995,17.43598,-0.001103450076984,0.001103450076984,0.9805875715474137,0.19185557830021385,-0.1927643368435957,0.9820816769679511,633,234
ktwo202093968-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093968-c00_lpd-targ.fits.gz,16.0,EPIC 202093968,202093968,long cadence,0,2,62,18,2,96.16126,21.12574,10.2,3753,56728.02306922,56804.68993932,101.68,109.377176,699,,,,722,27,27,13.70093691984539,16.44469926513392,96.16126000005,21.12574,-0.001106694607796,0.001106694607796,0.1961656288693894,0.9822498216474186,0.9790441342877777,-0.19541687262860225,1027,325
ktwo202093973-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093973-c00_lpd-targ.fits.gz,13.8,EPIC 202093973,202093973,long cadence,0,2,80,23,4,90.95692,21.16785,11.2,3753,56728.02306922,56804.68993932,115.84,84.030336,723,,,,647,25,26,14.636679298201898,10.36829471711107,90.95692000004999,21.16785,-0.001104726282587,0.001104726282587,-0.22617946424835444,-0.9747201745302813,-0.9733115459066091,0.22678274648864552,206,114
ktwo202093975-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093975-c00_lpd-targ.fits.gz,15.0,EPIC 202093975,202093975,long cadence,0,2,64,18,4,94.33411,21.1791,10.9,3753,56728.02306922,56804.68993932,114.03,85.499694,723,,,,697,26,27,15.63637592348391,11.403637008017427,94.33411000005,21.1791,-0.001103346032469,0.001103346032469,-0.2058377769586584,-0.9771642844500475,-0.979869692058079,0.20650404475713016,812,312
ktwo202093979-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093979-c00_lpd-targ.fits.gz,13.2,EPIC 202093979,202093979,long cadence,0,2,24,8,4,102.72399,21.24188,11.1,3753,56728.02306922,56804.68993932,112.82,86.70217,722,,,,620,25,25,11.645853803203181,15.40496881837472,102.72399,21.24188,-0.001102070529821,0.001102070529821,0.15226113924258472,0.9869003286577102,0.9895349900932893,-0.1538645591065993,167,29
ktwo202093983-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093983-c00_lpd-targ.fits.gz,14.4,EPIC 202093983,202093983,long cadence,0,2,64,18,4,94.34427,21.28436,10.9,3753,56728.02306922,56804.68993932,114.03,85.499694,723,,,,697,26,27,16.180038062367203,11.42755346460956,94.34427,21.28436,-0.001103722196094,0.001103722196094402,-0.2058149392637206,-0.9775580078683097,-0.9794955976800325,0.20642930473423207,720,340
ktwo202093995-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202000000/93000/ktwo202093995-c00_lpd-targ.fits.gz,15.0,EPIC 202093995,202093995,long cadence,0,2,77,23,1,92.55873,21.53526,10.4,3753,56728.02306922,56804.68993932,112.71,81.286452,726,,,,697,26,27,15.79202301668795,15.99778343604828,92.55873,21.53526,-0.001105744396774,0.001105744396774,-0.21774844294249596,0.9776274413747189,-0.9745839171901537,-0.21685582681713694,180,634
