filename,url,filesize,object,keplerid,obsmode,campaign,data_rel,channel,module,output,ra_obj,dec_obj,kepmag,cadences,lc_start,lc_end,gain,readnois,meanblck,cdpp3_0,cdpp6_0,cdpp12_0,npix,naxis1,naxis2,crpix1,crpix2,crval1,crval2,cdelt1,cdelt2,pc1_1,pc1_2,pc2_1,pc2_2,crval1p,crval2p
ktwo248368697-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368697-c91_lpd-targ.fits.gz,1.4,EPIC 248368697,248368697,long cadence,91,12,69,20,1,274.65883,-26.07572,16.67,1290,57500.59700532,57526.93592182,109.54,81.432036,725,,,,109,11,10,6.933847369830801,5.637615394486147,274.65883,-26.07572,-0.00110480989936723,0.00110480989936723,-0.9646079518906608,-0.26230130315403954,0.2626408538214381,-0.9652719117193108,1012,554
ktwo248368680-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368680-c91_lpd-targ.fits.gz,1.3,EPIC 248368680,248368680,long cadence,91,12,51,15,3,272.88375,-27.92814,16.21,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,99,11,9,6.665284830785595,5.363491035463596,272.88375,-27.92814,-0.001105406215756,0.001105406215756,0.9685223182138216,0.2513415774089012,-0.25159047050317485,0.9672103953270736,438,350
ktwo248368681-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368681-c91_lpd-targ.fits.gz,1.4,EPIC 248368681,248368681,long cadence,91,12,51,15,3,272.84633,-27.92478,16.39,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,110,11,10,6.872928427845295,5.838607502473394,272.84633,-27.92478,-0.001105436084877,0.001105436084877,0.968596592343555,0.2510582746234333,-0.25128656010098965,0.9672885876235573,466,360
ktwo248368682-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368682-c91_lpd-targ.fits.gz,1.2,EPIC 248368682,248368682,long cadence,91,12,51,15,3,272.76404,-27.97397,16.16,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,90,10,9,5.729982036744445,5.2596510096776115,272.76404,-27.97397,-0.001105734263861,0.001105734263861,0.9690404595596944,0.2504864367735223,-0.2505805787879598,0.9671762973866025,542,334
ktwo248368677-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368677-c91_lpd-targ.fits.gz,1.4,EPIC 248368677,248368677,long cadence,91,12,51,15,3,273.10429,-27.81706,16.35,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,110,11,10,6.503054467919469,6.0733370929078205,273.10429,-27.81706,-0.00110463502179,0.00110463502179,0.9674157375318013,0.25290182008028217,-0.2534489636753609,0.9674251301481174,242,402
ktwo248368678-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368678-c91_lpd-targ.fits.gz,1.4,EPIC 248368678,248368678,long cadence,91,12,51,15,3,272.96467,-27.87733,15.68,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,110,11,10,6.436823019873032,5.556852987609034,272.96467,-27.87733,-0.001105088506233,0.001105088506233,0.9680689492996511,0.2519041207868461,-0.2522810509934327,0.9673374653073951,364,378
ktwo248368679-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368679-c91_lpd-targ.fits.gz,1.3,EPIC 248368679,248368679,long cadence,91,12,51,15,3,272.916,-27.80908,16.17,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,99,11,9,6.598780206843685,5.169255342506233,272.91599999999994,-27.80908,-0.001104853903153,0.001104853903153056,0.9678527773882186,0.25148068534741835,-0.25192374964119535,0.9677567339451251,386,448
ktwo248368692-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368692-c91_lpd-targ.fits.gz,1.4,EPIC 248368692,248368692,long cadence,91,12,50,15,2,271.98004,-26.80467,17.21,1290,57500.59700532,57526.93592182,112.76,82.99136,720,,,,109,11,10,6.8234073897322105,5.296701971522225,271.98004,-26.80467,-0.001106263148206,0.001106263148206,0.9705733136022846,-0.2449648674972506,-0.24442333339866232,-0.9686283945222904,889,640
ktwo248368693-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368693-c91_lpd-targ.fits.gz,1.2,EPIC 248368693,248368693,long cadence,91,12,68,19,4,275.44704,-24.37461,17.81,1290,57500.59700532,57526.93592182,111.85,80.028675,717,,,,90,10,9,6.5423661631551795,5.087049935425711,275.44704,-24.37461,-0.001104497426898,0.001104497426898,0.26617096830167636,0.9639675050442994,0.9637154173484378,-0.2667821138382707,359,147
ktwo248368694-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368694-c91_lpd-targ.fits.gz,1.4,EPIC 248368694,248368694,long cadence,91,12,70,20,2,275.30675,-25.95664,19.46,1290,57500.59700532,57526.93592182,107.05,80.961915,725,,,,110,11,10,6.581537404870687,5.269854031694308,275.3067500000001,-25.95664,-0.001105626840719,0.001105626840719,0.9640641381276079,-0.2675330564798499,-0.26707439970349656,-0.9631607823761777,663,590
ktwo248368704-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368704-c91_lpd-targ.fits.gz,0.8,EPIC 248368704,248368704,long cadence,91,12,43,13,3,269.51963,-21.01831,19.07,1290,57500.59700532,57526.93592182,109.08,81.340956,711,,,,64,8,8,4.905224827853658,4.39318621146154,269.51963,-21.01831,-0.001103356030674,0.001103356030674,-0.9727134049336345,-0.22760347096332528,0.2287429145108457,-0.9745288940103989,581,247
ktwo248368706-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368706-c91_lpd-targ.fits.gz,1.3,EPIC 248368706,248368706,long cadence,91,12,10,4,2,266.31683,-26.63631,20.69,1290,57500.59700532,57526.93592182,95.55,73.850595,752,,,,109,11,10,6.285118987617693,5.763359450735152,266.31683,-26.63631,-0.001105675449582,0.001105675449582,0.20640625911365112,0.9799138525706019,0.9769282594391641,-0.2068467583842386,126,124
ktwo248368707-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368707-c91_lpd-targ.fits.gz,1.4,EPIC 248368707,248368707,long cadence,91,12,10,4,2,266.15767,-26.35872,19.71,1290,57500.59700532,57526.93592182,95.55,73.850595,752,,,,110,11,10,6.895179778069291,5.341675743867768,266.15767,-26.35872,-0.001104860817898,0.001104860817897528,0.2051204485251378,0.9789079609902123,0.9784566431839335,-0.20564016316646466,398,199
ktwo248368701-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368701-c91_lpd-targ.fits.gz,1.4,EPIC 248368701,248368701,long cadence,91,12,52,15,4,271.78642,-27.81253,18.91,1290,57500.59700532,57526.93592182,106.71,103.796817,701,,,,110,11,10,6.659173952561787,5.808909062274438,271.78642,-27.81253,-0.001104005188548,0.001104005188548,-0.9689777481687466,0.2425983573635756,0.2431232730431978,0.9711458236283323,949,668
ktwo248368702-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368702-c91_lpd-targ.fits.gz,1.1,EPIC 248368702,248368702,long cadence,91,12,48,14,4,270.425,-25.79331,20.17,1290,57500.59700532,57526.93592182,105.29,112.007502,712,,,,90,10,9,5.785127318681361,4.960544566795619,270.425,-25.79331,-0.001106285622763,0.001106285622763012,-0.9748825868487755,0.2336105696042866,0.23158929505733133,0.9702689386677187,316,117
ktwo248368703-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368703-c91_lpd-targ.fits.gz,1.3,EPIC 248368703,248368703,long cadence,91,12,48,14,4,270.14392,-25.85681,20.9,1290,57500.59700532,57526.93592182,105.29,112.007502,712,,,,109,11,10,6.476821889923485,5.922075331339869,270.14392,-25.85681,-0.001106131885185,0.001106131885185,-0.9754755593984926,0.2318442669690885,0.22928038979448925,0.9706472365966411,79,113
ktwo248368689-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368689-c91_lpd-targ.fits.gz,1.4,EPIC 248368689,248368689,long cadence,91,12,51,15,3,273.24292,-27.98472,16.23,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,110,11,10,6.626180741941425,6.042558460645807,273.24292,-27.98472,-0.001105137984168,0.001105137984168,0.9678957967308796,0.25406998655063046,-0.25450822867176565,0.9663613592738921,173,227
ktwo248368690-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368690-c91_lpd-targ.fits.gz,1.3,EPIC 248368690,248368690,long cadence,91,12,49,15,1,271.77617,-27.13289,19.36,1290,57500.59700532,57526.93592182,113.82,85.683696,748,,,,100,10,10,6.335820507262952,5.1870050314548735,271.77617,-27.13289,-0.001698342315122,0.001698342315122,-1.4903003381648445,-0.37351599731245155,0.37271979239717307,-0.5775904178379562,1091,888
ktwo248368691-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368691-c91_lpd-targ.fits.gz,1.2,EPIC 248368691,248368691,long cadence,91,12,10,4,2,265.81846,-26.29092,20.28,1290,57500.59700532,57526.93592182,95.55,73.850595,752,,,,100,10,10,6.224541380297296,5.299853238787705,265.81846,-26.29092,-0.001105005555492,0.001105005555492331,0.20263534269308872,0.9792770033586378,0.9791531526278318,-0.20301411549791376,515,456
ktwo248368698-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368698-c91_lpd-targ.fits.gz,1.4,EPIC 248368698,248368698,long cadence,91,12,67,19,3,274.47454,-23.36519,17.67,1290,57500.59700532,57526.93592182,112.88,90.304,719,,,,110,11,10,6.334420140907696,5.490596103851317,274.47454,-23.36519,-0.001106232251738,0.001106232251738,-0.260085781281899,0.9666370455416616,-0.9647216123010416,-0.2593926918365847,760,683
ktwo248368699-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368699-c91_lpd-targ.fits.gz,1.2,EPIC 248368699,248368699,long cadence,91,12,69,20,1,274.11229,-26.05944,18.5,1290,57500.59700532,57526.93592182,109.54,81.432036,725,,,,90,10,9,5.89063523738173,4.665452448163819,274.11229,-26.05944,-0.001104380377878,0.001104380377878,-0.9655582359631595,-0.2580473996815059,0.2587254241621004,-0.9665254174260729,588,425
ktwo248368700-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368700-c91_lpd-targ.fits.gz,0.9,EPIC 248368700,248368700,long cadence,91,12,61,18,1,273.45092,-22.17553,19.1,1290,57500.59700532,57526.93592182,112.52,79.360356,697,,,,71,9,8,5.8410336904134965,4.301890611191311,273.45091999999994,-22.17553,-0.001105842107189,0.001105842107189,0.2529482323284387,-0.9691422304848597,0.9659815313702955,0.25233030289666675,127,922
ktwo248368708-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368708-c91_lpd-targ.fits.gz,1.4,EPIC 248368708,248368708,long cadence,91,12,10,4,2,266.03304,-25.96053,19.4,1290,57500.59700532,57526.93592182,95.55,73.850595,752,,,,109,11,10,6.414446191775028,5.714131209609036,266.0330400000001,-25.96053,-0.001103353714663,0.001103353714663385,0.20400333015914482,0.9773550280988675,0.9804284072770788,-0.2047680615026967,772,224
ktwo248368709-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368709-c91_lpd-targ.fits.gz,1.3,EPIC 248368709,248368709,long cadence,91,12,24,8,4,266.02663,-22.20458,17.64,1290,57500.59700532,57526.93592182,112.82,86.70217,722,,,,100,10,10,5.8534902755225175,5.805516885196276,266.02663,-22.20458,-0.001105195790904,0.001105195790904,-0.20456173493967666,-0.9792941066845313,-0.9784047600585436,0.20460319489819495,689,35
ktwo248368710-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368710-c91_lpd-targ.fits.gz,1.2,EPIC 248368710,248368710,long cadence,91,12,9,4,1,265.0175,-25.538,20.04,1290,57500.59700532,57526.93592182,111.63,88.645383,733,,,,99,11,9,6.082874196817443,4.904141930638275,265.0175,-25.538,-0.001107592587712,0.001107592587712,-0.19719398344978958,0.9823474111067901,-0.9785426861387047,-0.19641129478993924,900,959
ktwo248368717-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368717-c91_lpd-targ.fits.gz,1.2,EPIC 248368717,248368717,long cadence,91,12,50,15,2,272.60721,-27.02294,20.6,1290,57500.59700532,57526.93592182,112.76,82.99136,720,,,,90,10,9,6.30854933584169,4.663937017385706,272.60721,-27.02294,-0.001107143076123,0.001107143076123,0.9700466810958576,-0.2501076953614234,-0.24897791406110323,-0.9666841049947561,448,957
ktwo248368718-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368718-c91_lpd-targ.fits.gz,1.7,EPIC 248368718,248368718,long cadence,91,12,51,15,3,272.58329,-28.00625,16.34,1290,57500.59700532,57526.93592182,109.32,81.465264,641,,,,128,12,11,6.902353280253351,6.094921996346386,272.58329,-28.00625,-0.001106041111504,0.001106041111504,0.9696219347514958,0.2491634078288847,-0.24907435929452007,0.9673252535028156,688,341
ktwo248368719-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368719-c91_lpd-targ.fits.gz,1.2,EPIC 248368719,248368719,long cadence,91,12,50,15,2,272.49658,-26.273,18.68,1290,57500.59700532,57526.93592182,112.76,82.99136,720,,,,90,10,9,5.758438803867421,5.002066694349253,272.49658000000005,-26.273,-0.00110283957105,0.00110283957105,0.967386605470628,-0.24863493458160574,-0.24861406228580343,-0.9698148119707322,366,277
ktwo248368720-c91_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c91/248300000/68000/ktwo248368720-c91_lpd-targ.fits.gz,1.4,EPIC 248368720,248368720,long cadence,91,12,50,15,2,271.83154,-26.47108,17.79,1290,57500.59700532,57526.93592182,112.76,82.99136,720,,,,110,11,10,6.582692434856426,5.19868661122706,271.83154,-26.47108,-0.001104313254733,0.001104313254733,0.9696109324292901,-0.24344777827160025,-0.2436545769550629,-0.9701652519714999,932,318
